url,query,annotation
data/quic360/train/images/4938892398_5c504d30f0_o.jpg,trees,There are some trees sporadically growing on the side of the mountain.
data/quic360/train/images/49405941688_2de566513f_o.jpg,what they are doing,"People have pulled off the road and they are at a 'pullout' or vista locale. They are taking in the valley and peaks around them, enjoying the way the snow looks, and taking some pictures."
data/quic360/train/images/3506951796_edb820b8e3_k.jpg,location,Judging by the interior this house is probably in the Italian countryside because of the types of indoor styles that are seen.
data/quic360/train/images/4221757108_4737454613_k.jpg,plants,Around the opening of the building has some shrubs that look like they are little trees.
data/quic360/train/images/34719304013_b86bcd6181_f.jpg,animals,there are waterbodies animals in the ocean or sea such as fish n dolphins
data/quic360/train/images/4281582396_ae255dd86f_b.jpg,trains,Two red trains are seen heading towards each other on the train tracks. They are both about to pass by some buildings in the background.
data/quic360/train/images/51432081830_12d48a7789_f.jpg,landscape,This garden is set in a desert area with many large pines seen on dry landscape.
data/quic360/train/images/31949891383_dc12ca158e_o.jpg,trees,A small skinny brown tree with orange leaves is on the sidewalk near the street.
data/quic360/train/images/34881389416_c1532f4b40_o.jpg,what they are doing,A women sitting alone is wearing a white hat with a cigarette in her left hand.
data/quic360/train/images/48012685363_116df5bbd4_o.jpg,plants,Trees of some type are between the houses and complexes in a lot of places and also plants can be seen in the shallower parts of the water.
data/quic360/train/images/29191406791_94fdabc7f6_o.jpg,building,There is a large building made of white stein overlooking the blue ocean.
data/quic360/train/images/2538249947_80237fe9fe_o.jpg,people,There is a man in a greyish blue jacket and black pants sitting at the back of this cathedral with his legs crossed.
data/quic360/train/images/10238975074_1c1342fb91_f.jpg,rivers,"A long river can be seen down below, it is wide and surrounds an island of land before narrowing slightly and turning out od view off in the distance."
data/quic360/train/images/5095969446_67798d0423_k.jpg,mountains,There are flat topped mountain ranges with lines all along them. They line the river way and dominant the entire landscape.
data/quic360/train/images/5041259297_4ef5570ac1_o.jpg,what they are doing,"people here are going to the mall, they are shopping. All will possibly buy something though if people either don't find what they want or can't afford it they might simply just look around here."
data/quic360/train/images/5829409932_827fea176e_z.jpg,weather,The weather is partly cloudy like and in some areas it looks like it may rain. In other areas the sky is blue.
data/quic360/train/images/4968313540_1de2a07e63_o.jpg,weather,The plants in this jungle all look wet so i think that the weather here is cold and wet. It looks grey so it is not a sunny day.
data/quic360/train/images/50994724423_854d2102aa_o.jpg,people,There are people in this garden. They appear to be having a meal at the table.
data/quic360/train/images/26139395553_2ee0a1885a_f.jpg,sea,The water goes around some of the rocks and extends past in the horizon. In the distance is a surf that is rolling over.
data/quic360/train/images/32571799084_b95bf5772a_f.jpg,small objects,"In the upper right corner of the photo, a 360 degree surveillance camera can be seen affixed high on the wall for overseeing the activity below."
data/quic360/train/images/3002883686_72fdc35b63_o.jpg,weather,The weather appears to be nice and warm. There are patches of clouds in the sky.
data/quic360/train/images/48418194231_25341e9b16_o.jpg,trees,A tall tree with many green leaves is near a black pole that is near the sidewalk
data/quic360/train/images/1536655932_fae0d39e88_o.jpg,trees,The trees are very tall but have skinny trunks. They have plenty of green foliage on them.
data/quic360/train/images/47794660112_9dd201252f_o.jpg,weather,The sky is gray and overcast. It daytime out but not very bright because clouds fill the sky.
data/quic360/train/images/4522695967_80c4cdf2da_o.jpg,small objects,"Small, colorful objects form the basis of a garden. They are mostly rocks, with blue being the most prominent color. Some shells are mixed in there too. The small objects reflect light and thus appear to glow above the soil."
data/quic360/train/images/49330686197_f458534005_o.jpg,weather,a concrete bridge with a mountain behind the bridge with snow and some trees around the area
data/quic360/train/images/33258839672_586d186df3_f.jpg,people,Two people that are dressed in black jackets are walking along the grey brick sidewalk.
data/quic360/train/images/49548749631_e64c487c7e_f.jpg,houses,Behind this theatre are many houses of the nearby town. Their roofs are all different shades of brown and all you can see for a ways in the distancea are more homes and their roofs.
data/quic360/train/images/29998949053_53e8949b49_f.jpg,trees,There are many tall trees on both sides of the river and the bridge.
data/quic360/train/images/2549333017_e434061605_o.jpg,arthitecture,The rood in this mall is made of glass with metal trimming and is in the shape of an octagon.
data/quic360/train/images/52019330620_53fb9d8179_f.jpg,traffic,a man on blue shirt with a sun glass on his head standing on the road with a bridge ahead leaing to the ocean
data/quic360/train/images/50070458533_cefd4d8dd9_f.jpg,rivers,There is a winding river running between the mountains and alongside the small town.
data/quic360/train/images/33308369602_ef18c10299_f.jpg,what they are doing,"There is a man in shorts and a hat, with a jet sky under him. He is out riding on the water enjoying the warm day."
data/quic360/train/images/3406658275_872ea9755f_o.jpg,people,There are several people walking around with winter clothing on the street.
data/quic360/train/images/4374477677_575aa260b4_o.jpg,cars,There are cars on the road. There are also cars parked in parking lots.
data/quic360/train/images/19019837918_1a5f04453c_o.jpg,people,"There are many people in this area. They are walking around, shopping."
data/quic360/train/images/3399662548_114326a332_k.jpg,small objects,There are pamphlets on the silver stand. There appears to be three rows of different pamphlets.
data/quic360/train/images/48014968006_163635587e_o.jpg,building,A big building that is different in colors with multiple pieces of chairs around it
data/quic360/train/images/28246768339_ba9e081529_o.jpg,people,"There are people at this beach. Some are on the sand, and some are in the water."
data/quic360/train/images/33483428160_b682790830_f.jpg,what they are doing,The customers are hanging out with their friends. Some of them are holding a drink in their hands.
data/quic360/train/images/50127145322_d8ca6b800d_f.jpg,art,"The stone wall art is ancient carving and designs of unknown culture, not Italian."
data/quic360/train/images/44884834005_fa8b9824db_o.jpg,weather,It looks like a beautiful summer's day. The leaves in the woods are deep green and it's impossible to see through them they are so thick. Up in the sky nothing but a hazy blue with a few cirrus clouds on one horizon. it's a great day for being outdoors and enjoying the river.
data/quic360/train/images/48799269733_987157b2c2_o.jpg,mountains,The dark brown mountains are tall with lines that sit below the clouds in the sky.
data/quic360/train/images/3078432803_68bbbbcb30_o.jpg,arthitecture,"Here we see the architecture encasing the pool, it is made of clear glass and pipes."
data/quic360/train/images/9447229209_6c787e730b_k.jpg,small objects,The people further down on the mountain range have small things with them that are tents and backpacks.
data/quic360/train/images/27036241000_f39d57cfc5_o.jpg,cars,There are a few cars parked outside of buildings. There is a red SUV that stands out.
data/quic360/train/images/5511086055_6cc8ec2c16_o.jpg,mountains,a sky view with the sun and some cloud seen with mountains
